v70,v89,v11,v82,v84,v3,v25,v24,v63,v51,v7,v49,v39,v48,v73,v102,v190,v1,v88,v62,v15,v97,v4,v93,v13,v38,v17,v8,v94,v47,v32,v9,v23,v103,v45,v54,v2,v83,v50,v59,v52,v69,v18,v26,v55,v44,v10,v53,v66,v33,v5,v21,v79,v61,v65,v64,v36,v101,v68,v100,v46,v86,v92,v40,v22,v12,v14,v80,v71,v96,v42,v16,v67,v57,v95,v99,v72,v56,v60,v37,v87,v19,v20,v6,v41,v85,v58
v71,v23,v3,v11,v62,v4,v49,v65,v26,v10,v52,v92,v86,v82,v33,v61,v7,v46,v100,v70,v36,v84,v56,v15,v54,v96,v41,v20,v14,v72,v25,v18,v21,v80,v93,v99,v58,v8,v5,v60,v51,v22,v40,v57,v1,v69,v42,v190,v79,v85,v97,v88,v48,v66,v9,v16,v102,v101,v64,v53,v2,v50,v67,v47,v95,v68,v83,v39,v37,v12,v17,v44,v6,v59,v103,v89,v73,v87,v38,v32,v19,v63,v13,v45,v55,v24,v94
v103,v58,v88,v61,v89,v100,v32,v84,v96,v99,v85,v39,v60,v5,v73,v41,v47,v69,v57,v62,v87,v55,v66,v49,v42,v23,v72,v9,v4,v7,v56,v33,v21,v3,v24,v22,v45,v95,v70,v37,v50,v25,v8,v67,v1,v101,v190,v63,v18,v13,v17,v40,v12,v2,v51,v20,v26,v15,v46,v38,v79,v64,v36,v19,v10,v86,v65,v59,v102,v6,v83,v71,v94,v82,v97,v54,v44,v92,v93,v16,v68,v80,v53,v11,v48,v52,v14
v21,v63,v4,v51,v96,v71,v2,v36,v56,v99,v79,v95,v82,v37,v50,v84,v17,v86,v72,v92,v40,v62,v59,v32,v67,v88,v61,v16,v38,v48,v23,v39,v64,v60,v57,v13,v80,v1,v15,v58,v9,v49,v7,v68,v20,v47,v73,v102,v100,v33,v5,v19,v3,v10,v42,v97,v70,v66,v53,v89,v46,v83,v85,v22,v190,v18,v65,v52,v94,v55,v93,v101,v8,v24,v25,v45,v12,v87,v26,v11,v69,v6,v14,v54,v41,v44,v103
v44,v102,v80,v62,v2,v101,v84,v23,v13,v36,v14,v51,v48,v45,v67,v92,v58,v71,v72,v46,v22,v38,v94,v20,v4,v24,v60,v5,v19,v103,v18,v52,v70,v10,v9,v53,v66,v47,v97,v190,v86,v88,v7,v6,v16,v11,v49,v59,v41,v54,v8,v64,v57,v89,v69,v1,v96,v26,v56,v65,v68,v37,v63,v93,v61,v82,v33,v21,v99,v3,v50,v42,v83,v55,v15,v17,v85,v39,v95,v12,v79,v25,v40,v87,v100,v32,v73
v3,v67,v18,v48,v52,v1,v60,v33,v21,v102,v72,v66,v36,v84,v24,v13,v15,v10,v101,v58,v87,v89,v53,v59,v38,v62,v49,v64,v50,v16,v22,v5,v2,v46,v100,v17,v39,v25,v61,v70,v40,v63,v14,v44,v93,v42,v88,v55,v69,v95,v85,v57,v19,v9,v32,v51,v94,v190,v4,v71,v20,v96,v82,v8,v41,v7,v68,v54,v97,v47,v103,v80,v45,v26,v6,v23,v73,v86,v79,v37,v12,v99,v92,v65,v56,v11,v83
v4,v100,v92,v190,v36,v62,v8,v9,v2,v96,v24,v102,v47,v71,v18,v56,v73,v79,v66,v37,v70,v99,v7,v48,v1,v20,v65,v44,v55,v3,v25,v33,v89,v54,v84,v57,v88,v95,v68,v64,v103,v45,v50,v12,v23,v22,v49,v86,v59,v93,v61,v51,v82,v6,v60,v53,v15,v94,v87,v26,v5,v72,v11,v69,v41,v42,v13,v38,v16,v10,v67,v63,v85,v40,v58,v46,v97,v39,v21,v83,v32,v101,v17,v14,v52,v19,v80
v67,v39,v6,v64,v7,v58,v17,v72,v13,v93,v4,v49,v50,v73,v41,v40,v62,v57,v97,v59,v12,v86,v68,v52,v19,v51,v37,v46,v190,v45,v79,v25,v85,v70,v47,v80,v60,v16,v10,v44,v5,v23,v69,v101,v1,v24,v14,v89,v26,v103,v21,v94,v56,v96,v61,v18,v66,v20,v63,v88,v55,v71,v22,v3,v8,v82,v2,v100,v36,v95,v99,v83,v92,v11,v65,v87,v84,v102,v15,v38,v54,v9,v32,v42,v53,v48,v33
v55,v57,v13,v52,v102,v18,v71,v2,v69,v23,v15,v95,v39,v103,v100,v11,v42,v59,v17,v45,v37,v86,v19,v3,v99,v97,v79,v21,v8,v16,v87,v5,v88,v68,v83,v47,v14,v38,v48,v82,v33,v67,v46,v1,v80,v101,v49,v94,v51,v53,v12,v50,v70,v64,v60,v9,v44,v41,v4,v6,v65,v25,v7,v85,v61,v73,v54,v20,v72,v40,v89,v56,v10,v63,v96,v62,v66,v84,v92,v32,v93,v190,v24,v26,v36,v58,v22
v25,v59,v92,v16,v41,v21,v50,v48,v53,v67,v89,v70,v13,v5,v9,v63,v69,v20,v94,v87,v15,v73,v103,v60,v56,v14,v12,v17,v55,v86,v23,v22,v88,v79,v4,v19,v33,v62,v95,v80,v37,v61,v32,v100,v96,v39,v82,v190,v102,v38,v84,v99,v85,v1,v65,v40,v71,v66,v72,v42,v97,v58,v83,v24,v3,v18,v64,v54,v101,v57,v49,v51,v46,v7,v10,v26,v47,v8,v68,v6,v93,v45,v11,v2,v52,v44,v36
v11,v69,v61,v15,v67,v4,v25,v71,v20,v22,v23,v5,v7,v97,v63,v36,v64,v41,v56,v103,v92,v83,v48,v9,v86,v94,v40,v93,v100,v59,v53,v38,v84,v3,v32,v87,v52,v66,v102,v68,v17,v24,v14,v99,v26,v42,v55,v10,v101,v1,v85,v21,v50,v96,v82,v39,v6,v73,v65,v72,v51,v49,v190,v8,v60,v88,v18,v2,v45,v54,v80,v62,v33,v37,v44,v58,v79,v19,v89,v12,v47,v95,v57,v46,v70,v16,v13
v18,v48,v2,v15,v10,v86,v63,v50,v64,v100,v19,v95,v58,v94,v4,v46,v84,v53,v25,v11,v3,v52,v32,v26,v20,v5,v101,v82,v67,v23,v102,v51,v60,v72,v24,v44,v96,v92,v9,v40,v21,v80,v39,v54,v47,v7,v33,v41,v97,v22,v45,v59,v71,v1,v14,v37,v49,v12,v38,v89,v103,v62,v99,v13,v66,v85,v55,v36,v65,v73,v8,v93,v69,v57,v61,v68,v56,v17,v6,v16,v42,v70,v83,v79,v87,v190,v88
v51,v45,v66,v63,v46,v48,v49,v101,v64,v41,v22,v40,v68,v37,v69,v62,v33,v95,v53,v102,v103,v17,v2,v1,v54,v25,v88,v60,v11,v96,v55,v10,v18,v57,v47,v3,v73,v100,v50,v79,v58,v52,v6,v61,v93,v82,v32,v67,v9,v59,v12,v7,v8,v92,v36,v65,v83,v89,v80,v14,v19,v39,v99,v86,v70,v84,v97,v44,v72,v20,v23,v21,v5,v16,v13,v4,v26,v71,v56,v85,v24,v87,v38,v42,v15,v190,v94
v49,v88,v6,v65,v79,v42,v93,v5,v53,v56,v71,v10,v21,v83,v97,v22,v52,v89,v44,v63,v62,v41,v24,v73,v103,v55,v69,v54,v94,v80,v45,v190,v95,v4,v8,v50,v40,v47,v2,v102,v26,v19,v9,v12,v99,v46,v92,v17,v72,v100,v18,v57,v36,v3,v7,v37,v64,v20,v67,v87,v14,v101,v33,v82,v86,v48,v68,v59,v61,v1,v11,v23,v84,v70,v25,v51,v85,v39,v96,v38,v15,v13,v60,v66,v32,v16,v58
v83,v44,v41,v59,v2,v71,v42,v96,v53,v32,v52,v38,v26,v72,v66,v11,v92,v21,v45,v85,v54,v17,v20,v87,v8,v12,v13,v4,v97,v16,v60,v33,v80,v3,v67,v55,v88,v24,v93,v99,v18,v57,v63,v22,v9,v64,v89,v68,v10,v14,v94,v39,v46,v95,v73,v82,v62,v65,v84,v19,v102,v70,v25,v1,v103,v50,v61,v56,v69,v86,v7,v58,v100,v79,v190,v48,v51,v5,v40,v23,v15,v101,v47,v36,v6,v49,v37
v68,v92,v59,v54,v36,v100,v71,v86,v97,v102,v33,v50,v25,v19,v83,v21,v63,v41,v5,v70,v69,v40,v99,v94,v3,v13,v61,v53,v14,v47,v24,v26,v103,v55,v37,v1,v52,v17,v72,v93,v96,v51,v42,v64,v79,v45,v80,v62,v88,v4,v11,v23,v101,v2,v56,v73,v16,v38,v22,v6,v82,v66,v85,v9,v7,v65,v60,v32,v20,v190,v95,v10,v48,v67,v49,v58,v18,v8,v84,v57,v12,v39,v44,v15,v89,v87,v46
v2,v38,v99,v32,v73,v18,v58,v45,v20,v79,v39,v95,v89,v65,v71,v42,v70,v72,v85,v52,v1,v87,v44,v51,v55,v17,v23,v190,v88,v33,v19,v13,v15,v86,v40,v63,v21,v14,v7,v26,v54,v59,v10,v22,v25,v8,v57,v61,v94,v97,v102,v37,v103,v66,v16,v69,v46,v48,v6,v83,v60,v67,v92,v100,v68,v84,v82,v36,v3,v101,v41,v50,v12,v24,v62,v47,v56,v4,v49,v5,v64,v96,v53,v93,v9,v11,v80
v39,v44,v9,v60,v86,v14,v15,v68,v79,v12,v8,v37,v80,v2,v46,v36,v3,v13,v95,v64,v51,v96,v59,v83,v56,v7,v92,v53,v48,v87,v50,v100,v47,v85,v89,v22,v103,v42,v63,v5,v52,v84,v69,v6,v71,v23,v16,v66,v11,v94,v55,v54,v18,v99,v1,v190,v21,v57,v10,v97,v4,v65,v32,v41,v20,v38,v73,v49,v17,v88,v19,v67,v24,v102,v70,v58,v101,v72,v33,v40,v82,v26,v93,v45,v62,v61,v25
v1,v190,v82,v57,v102,v56,v5,v12,v9,v60,v17,v55,v6,v24,v42,v92,v72,v47,v51,v33,v13,v71,v79,v49,v3,v94,v66,v38,v11,v14,v46,v21,v99,v41,v50,v39,v20,v4,v22,v7,v85,v2,v93,v97,v86,v103,v52,v69,v54,v73,v68,v18,v96,v26,v8,v61,v88,v101,v83,v63,v40,v95,v67,v59,v87,v48,v10,v25,v62,v80,v58,v84,v23,v65,v32,v89,v53,v100,v45,v64,v16,v36,v44,v70,v37,v15,v19
v2,v60,v86,v40,v33,v61,v57,v66,v8,v9,v55,v100,v7,v68,v58,v16,v52,v65,v84,v85,v49,v83,v1,v97,v38,v53,v70,v19,v80,v44,v5,v79,v96,v94,v92,v93,v14,v62,v89,v99,v42,v25,v46,v24,v36,v95,v102,v67,v11,v41,v47,v13,v190,v101,v21,v103,v51,v72,v48,v15,v4,v6,v3,v88,v20,v69,v17,v82,v26,v73,v32,v50,v59,v39,v71,v23,v56,v18,v87,v63,v37,v54,v45,v64,v22,v10,v12
v2,v41,v85,v61,v58,v96,v9,v56,v65,v11,v79,v42,v68,v67,v59,v87,v37,v50,v45,v15,v99,v80,v44,v21,v103,v46,v89,v55,v12,v26,v86,v66,v72,v92,v6,v51,v25,v32,v39,v14,v38,v47,v24,v36,v60,v71,v48,v83,v70,v4,v13,v95,v190,v49,v52,v5,v62,v64,v17,v54,v93,v22,v20,v40,v18,v73,v69,v19,v10,v84,v16,v63,v23,v1,v100,v53,v7,v102,v57,v82,v8,v88,v3,v97,v33,v101,v94
v87,v88,v69,v52,v64,v21,v26,v42,v48,v32,v96,v102,v58,v92,v70,v8,v56,v95,v67,v63,v33,v24,v23,v99,v61,v41,v53,v93,v18,v2,v89,v103,v55,v14,v60,v71,v73,v39,v17,v97,v57,v45,v7,v38,v83,v19,v9,v11,v51,v65,v36,v15,v54,v101,v50,v4,v80,v190,v44,v100,v37,v6,v85,v84,v22,v79,v66,v20,v49,v25,v59,v72,v3,v86,v46,v47,v40,v12,v1,v68,v82,v16,v5,v10,v13,v62,v94
v19,v56,v46,v68,v102,v33,v24,v38,v62,v88,v26,v18,v65,v42,v14,v84,v64,v41,v100,v60,v94,v10,v97,v45,v96,v71,v4,v20,v73,v37,v5,v89,v95,v67,v13,v51,v103,v58,v23,v85,v57,v25,v83,v86,v79,v39,v72,v1,v59,v6,v61,v55,v99,v3,v53,v69,v101,v21,v40,v47,v8,v82,v63,v50,v190,v36,v70,v32,v7,v49,v11,v52,v93,v87,v17,v80,v66,v2,v44,v54,v9,v15,v48,v92,v12,v16,v22
v67,v11,v2,v85,v61,v42,v23,v82,v12,v66,v58,v37,v102,v36,v83,v47,v33,v68,v96,v39,v41,v54,v15,v5,v59,v17,v8,v46,v22,v60,v10,v84,v20,v53,v4,v21,v63,v92,v103,v62,v88,v52,v18,v32,v7,v97,v1,v14,v48,v44,v71,v38,v57,v51,v25,v13,v87,v72,v26,v3,v94,v65,v40,v16,v101,v79,v45,v49,v99,v69,v86,v9,v50,v190,v70,v56,v93,v24,v73,v80,v6,v100,v19,v95,v55,v64,v89
v65,v42,v72,v4,v49,v59,v54,v73,v57,v46,v64,v101,v20,v92,v14,v18,v51,v24,v61,v7,v85,v26,v8,v13,v87,v69,v23,v67,v36,v55,v22,v97,v82,v32,v37,v3,v25,v103,v66,v102,v44,v50,v47,v88,v190,v39,v9,v94,v10,v33,v40,v11,v86,v79,v84,v41,v2,v100,v1,v83,v95,v38,v96,v21,v6,v16,v70,v93,v45,v52,v12,v56,v89,v60,v19,v71,v99,v17,v80,v58,v53,v68,v5,v48,v62,v63,v15
v94,v48,v65,v67,v49,v79,v4,v21,v97,v95,v80,v66,v99,v56,v15,v5,v62,v26,v52,v41,v20,v50,v92,v16,v36,v6,v2,v100,v7,v32,v102,v45,v103,v8,v64,v19,v61,v71,v33,v60,v9,v14,v59,v40,v12,v54,v38,v69,v72,v87,v13,v47,v10,v190,v18,v68,v55,v82,v39,v25,v63,v96,v85,v22,v84,v11,v89,v44,v53,v93,v86,v58,v88,v46,v17,v37,v24,v101,v42,v83,v23,v1,v70,v3,v73,v51,v57
v9,v44,v82,v33,v19,v47,v52,v66,v4,v101,v61,v3,v1,v14,v11,v89,v21,v71,v39,v95,v48,v8,v37,v86,v6,v59,v99,v10,v41,v40,v64,v46,v88,v7,v20,v68,v62,v70,v103,v56,v85,v80,v96,v97,v84,v102,v53,v18,v23,v25,v17,v5,v94,v87,v67,v51,v16,v60,v83,v36,v55,v63,v26,v93,v49,v54,v190,v73,v79,v24,v58,v38,v57,v100,v92,v65,v12,v69,v72,v15,v42,v32,v2,v22,v13,v50,v45
v26,v4,v11,v61,v88,v100,v96,v99,v52,v60,v92,v85,v69,v37,v93,v18,v68,v70,v50,v39,v103,v12,v5,v2,v23,v57,v17,v55,v49,v72,v62,v42,v58,v190,v14,v33,v44,v83,v87,v7,v16,v94,v24,v45,v53,v47,v48,v101,v86,v9,v89,v1,v95,v21,v8,v63,v46,v79,v66,v71,v36,v40,v10,v97,v82,v54,v19,v25,v15,v80,v20,v32,v56,v73,v22,v102,v51,v13,v64,v84,v6,v65,v38,v59,v3,v67,v41
v84,v68,v47,v94,v67,v22,v66,v95,v51,v93,v2,v16,v83,v99,v15,v59,v38,v17,v4,v36,v33,v6,v42,v65,v48,v25,v7,v62,v44,v46,v63,v40,v89,v54,v69,v10,v60,v92,v101,v87,v45,v86,v71,v58,v5,v57,v11,v56,v26,v9,v3,v190,v20,v49,v1,v85,v96,v82,v23,v102,v13,v80,v100,v73,v41,v18,v14,v37,v21,v103,v97,v50,v52,v88,v70,v24,v72,v19,v55,v79,v8,v12,v64,v53,v39,v32,v61
v47,v58,v89,v51,v18,v82,v44,v6,v7,v42,v4,v37,v48,v22,v84,v36,v93,v49,v15,v52,v103,v25,v83,v86,v39,v59,v57,v46,v71,v16,v190,v23,v65,v102,v38,v92,v3,v88,v56,v19,v85,v13,v94,v40,v55,v53,v69,v97,v24,v2,v21,v72,v54,v9,v70,v67,v1,v26,v73,v12,v101,v96,v66,v68,v20,v50,v45,v79,v100,v17,v11,v63,v62,v10,v60,v64,v87,v41,v14,v5,v61,v8,v32,v80,v99,v33,v95
v10,v97,v18,v94,v36,v64,v57,v37,v33,v99,v51,v83,v41,v89,v92,v15,v55,v13,v101,v4,v17,v26,v32,v60,v67,v11,v63,v103,v71,v22,v102,v50,v20,v1,v3,v14,v46,v85,v54,v190,v52,v59,v19,v12,v2,v53,v72,v49,v58,v65,v68,v79,v16,v62,v61,v40,v82,v44,v86,v69,v96,v6,v38,v5,v88,v84,v7,v87,v24,v80,v42,v70,v100,v56,v8,v39,v48,v45,v93,v66,v21,v23,v73,v47,v25,v95,v9
v18,v2,v94,v46,v11,v9,v62,v47,v65,v36,v17,v1,v13,v38,v71,v96,v57,v80,v73,v97,v58,v52,v45,v64,v83,v53,v56,v68,v14,v85,v190,v5,v20,v6,v7,v44,v12,v26,v4,v19,v79,v50,v61,v37,v95,v49,v8,v39,v25,v23,v86,v24,v48,v101,v66,v63,v100,v10,v54,v22,v55,v41,v69,v87,v42,v33,v16,v93,v59,v51,v3,v103,v99,v89,v102,v32,v82,v60,v40,v70,v92,v21,v15,v72,v84,v88,v67
v102,v23,v19,v26,v53,v89,v72,v60,v57,v88,v55,v7,v69,v59,v92,v47,v73,v45,v51,v97,v100,v13,v86,v85,v190,v96,v1,v103,v54,v32,v18,v68,v99,v62,v44,v20,v6,v12,v79,v80,v101,v15,v83,v71,v61,v38,v56,v49,v10,v17,v40,v93,v8,v58,v24,v67,v65,v95,v84,v16,v87,v66,v11,v25,v5,v14,v42,v52,v39,v63,v82,v37,v64,v48,v21,v70,v22,v41,v94,v3,v4,v33,v50,v46,v2,v36,v9
v66,v38,v92,v32,v49,v37,v10,v83,v55,v101,v86,v7,v64,v65,v73,v80,v72,v82,v23,v33,v69,v56,v84,v25,v4,v61,v18,v22,v94,v96,v14,v52,v59,v48,v62,v13,v54,v16,v21,v79,v42,v20,v39,v58,v1,v63,v17,v41,v60,v190,v19,v103,v26,v85,v71,v50,v102,v6,v5,v11,v45,v68,v89,v3,v88,v87,v15,v51,v12,v24,v95,v70,v9,v8,v53,v93,v47,v2,v67,v36,v57,v100,v97,v99,v46,v40,v44
v86,v63,v61,v80,v60,v68,v82,v23,v32,v64,v24,v14,v25,v71,v102,v49,v56,v19,v57,v54,v36,v46,v67,v59,v16,v9,v103,v5,v10,v95,v40,v55,v65,v94,v22,v2,v58,v100,v45,v73,v96,v21,v37,v1,v42,v20,v85,v84,v6,v89,v26,v83,v69,v4,v7,v72,v52,v39,v87,v66,v38,v17,v93,v11,v190,v33,v101,v47,v92,v62,v18,v41,v88,v8,v50,v15,v13,v48,v70,v51,v79,v44,v97,v12,v53,v99,v3
v83,v41,v25,v63,v96,v45,v82,v7,v190,v68,v3,v72,v23,v88,v13,v89,v18,v64,v38,v40,v60,v99,v9,v6,v84,v50,v65,v85,v103,v42,v80,v10,v48,v61,v97,v17,v20,v94,v19,v46,v73,v58,v66,v70,v4,v15,v33,v57,v56,v92,v62,v67,v101,v49,v39,v36,v12,v14,v79,v53,v52,v55,v59,v87,v54,v24,v93,v5,v102,v16,v71,v69,v21,v2,v86,v37,v100,v51,v47,v11,v95,v8,v1,v26,v22,v44,v32
v59,v96,v103,v72,v73,v55,v19,v58,v82,v88,v36,v190,v40,v61,v85,v100,v3,v20,v51,v16,v22,v45,v42,v48,v84,v95,v63,v53,v8,v57,v11,v7,v92,v70,v93,v97,v47,v46,v102,v44,v25,v80,v5,v17,v12,v39,v50,v38,v71,v83,v68,v87,v23,v65,v49,v26,v56,v41,v52,v14,v67,v64,v1,v4,v54,v79,v69,v10,v18,v21,v9,v60,v2,v66,v99,v37,v15,v101,v24,v32,v6,v94,v89,v86,v33,v62,v13
v25,v2,v100,v68,v42,v56,v92,v1,v58,v94,v45,v49,v79,v65,v84,v26,v89,v24,v87,v50,v80,v22,v9,v37,v101,v32,v40,v38,v4,v48,v47,v53,v21,v67,v41,v3,v17,v44,v33,v19,v88,v46,v12,v96,v190,v83,v10,v64,v13,v23,v95,v61,v85,v52,v59,v14,v7,v15,v39,v72,v73,v6,v63,v55,v51,v97,v103,v54,v57,v102,v11,v99,v60,v8,v82,v36,v71,v70,v86,v5,v66,v93,v69,v20,v18,v16,v62
v8,v40,v58,v99,v62,v48,v20,v57,v95,v61,v21,v9,v69,v101,v72,v26,v102,v60,v71,v65,v23,v41,v38,v22,v39,v33,v4,v70,v46,v49,v12,v56,v92,v51,v96,v89,v55,v32,v11,v59,v84,v52,v79,v15,v190,v18,v67,v6,v54,v53,v10,v50,v88,v103,v17,v44,v47,v24,v7,v80,v5,v37,v3,v1,v87,v64,v13,v2,v66,v85,v45,v86,v42,v83,v73,v36,v25,v93,v68,v94,v63,v100,v97,v14,v16,v82,v19
v22,v12,v50,v97,v52,v19,v40,v5,v68,v94,v82,v69,v36,v39,v32,v17,v190,v84,v26,v95,v59,v20,v51,v49,v2,v73,v8,v100,v64,v37,v13,v65,v4,v1,v63,v66,v6,v23,v3,v62,v45,v38,v99,v96,v47,v60,v57,v21,v33,v56,v58,v53,v89,v11,v72,v46,v102,v25,v83,v61,v101,v55,v7,v79,v10,v54,v42,v103,v86,v9,v88,v70,v41,v93,v14,v18,v71,v85,v15,v44,v80,v92,v48,v16,v24,v67,v87
v20,v61,v70,v59,v1,v40,v57,v53,v71,v60,v42,v93,v10,v50,v32,v9,v52,v6,v73,v17,v21,v44,v38,v23,v95,v92,v88,v41,v66,v47,v56,v24,v97,v86,v102,v5,v83,v16,v85,v8,v190,v87,v49,v22,v103,v45,v13,v65,v39,v55,v37,v15,v64,v68,v72,v89,v84,v18,v4,v54,v58,v7,v14,v36,v96,v26,v69,v100,v67,v48,v19,v3,v94,v82,v46,v99,v79,v11,v101,v12,v63,v51,v33,v62,v2,v80,v25
v52,v67,v83,v60,v15,v9,v1,v101,v25,v94,v46,v86,v62,v84,v55,v63,v51,v22,v42,v70,v6,v93,v45,v82,v88,v36,v12,v32,v8,v99,v87,v61,v2,v14,v20,v103,v23,v18,v64,v21,v4,v89,v102,v57,v48,v49,v71,v79,v47,v24,v100,v50,v5,v58,v56,v54,v72,v190,v37,v85,v59,v26,v39,v7,v40,v38,v80,v44,v19,v33,v95,v68,v41,v97,v11,v16,v53,v17,v3,v13,v65,v92,v73,v96,v10,v69,v66
v92,v5,v14,v61,v10,v51,v36,v59,v7,v82,v40,v96,v38,v13,v37,v2,v12,v8,v33,v44,v3,v97,v25,v70,v17,v11,v50,v24,v79,v26,v21,v95,v190,v39,v55,v69,v15,v46,v22,v54,v99,v68,v60,v48,v49,v94,v67,v41,v58,v87,v56,v6,v89,v101,v47,v88,v32,v42,v4,v73,v52,v62,v53,v103,v93,v57,v45,v63,v20,v9,v23,v85,v64,v65,v71,v19,v80,v18,v83,v102,v1,v66,v72,v86,v100,v84,v16
v100,v54,v5,v8,v16,v40,v103,v63,v85,v70,v14,v55,v88,v86,v99,v9,v97,v67,v19,v46,v33,v13,v45,v10,v95,v44,v69,v87,v22,v51,v17,v84,v26,v56,v11,v37,v190,v59,v53,v36,v41,v60,v50,v83,v49,v47,v68,v89,v58,v20,v102,v48,v65,v12,v24,v96,v101,v64,v15,v62,v66,v18,v94,v4,v92,v25,v23,v79,v42,v82,v38,v39,v80,v6,v1,v3,v61,v2,v73,v72,v71,v52,v93,v7,v32,v57,v21
v51,v68,v89,v86,v24,v59,v99,v60,v69,v73,v84,v46,v52,v49,v38,v66,v41,v4,v72,v47,v94,v5,v65,v102,v16,v40,v32,v3,v190,v62,v22,v58,v2,v79,v21,v33,v11,v20,v7,v64,v71,v18,v85,v63,v17,v48,v87,v53,v8,v1,v23,v45,v57,v39,v103,v14,v61,v82,v25,v83,v70,v19,v9,v15,v101,v95,v97,v10,v44,v36,v12,v42,v67,v26,v92,v54,v96,v50,v93,v88,v100,v6,v13,v37,v56,v80,v55
v85,v66,v15,v19,v99,v17,v37,v80,v21,v18,v84,v36,v100,v72,v103,v93,v26,v58,v13,v64,v59,v5,v38,v89,v62,v71,v11,v87,v8,v32,v4,v50,v46,v53,v51,v14,v79,v42,v56,v9,v1,v69,v88,v55,v86,v97,v20,v6,v95,v44,v57,v39,v25,v92,v33,v7,v63,v61,v101,v2,v190,v40,v70,v67,v12,v102,v22,v47,v23,v41,v52,v24,v94,v60,v10,v68,v16,v73,v96,v83,v48,v3,v54,v49,v82,v65,v45
v68,v9,v38,v71,v97,v89,v95,v51,v24,v102,v100,v13,v83,v44,v54,v10,v63,v4,v94,v62,v1,v72,v86,v53,v65,v58,v39,v26,v3,v96,v70,v66,v2,v36,v45,v50,v16,v93,v41,v32,v49,v88,v69,v7,v15,v48,v73,v101,v82,v11,v84,v40,v42,v190,v20,v21,v56,v103,v25,v47,v18,v23,v33,v52,v87,v85,v14,v6,v60,v64,v55,v99,v46,v37,v59,v8,v22,v80,v79,v61,v17,v19,v57,v67,v92,v5,v12
v49,v56,v42,v72,v9,v40,v61,v86,v80,v24,v21,v68,v36,v55,v70,v19,v54,v8,v38,v62,v11,v51,v83,v59,v66,v5,v13,v10,v2,v20,v53,v95,v94,v16,v93,v17,v22,v99,v89,v44,v48,v23,v96,v71,v26,v7,v97,v1,v79,v63,v73,v87,v84,v50,v3,v88,v46,v69,v12,v67,v41,v4,v33,v25,v47,v65,v101,v52,v15,v100,v190,v57,v6,v102,v37,v14,v64,v18,v92,v103,v82,v85,v60,v45,v58,v39,v32
v62,v60,v56,v13,v72,v3,v19,v61,v64,v65,v103,v38,v89,v20,v57,v51,v44,v96,v9,v55,v18,v22,v49,v83,v25,v52,v84,v63,v190,v100,v93,v37,v66,v79,v67,v86,v15,v21,v58,v46,v50,v48,v2,v8,v101,v73,v26,v23,v92,v12,v99,v10,v5,v71,v36,v39,v69,v11,v7,v1,v17,v102,v85,v80,v94,v82,v70,v6,v54,v16,v45,v33,v4,v32,v95,v68,v59,v87,v24,v53,v97,v41,v47,v42,v88,v40,v14
v7,v65,v20,v32,v45,v89,v71,v40,v41,v4,v58,v38,v23,v93,v190,v88,v48,v95,v85,v6,v37,v24,v102,v56,v18,v79,v26,v67,v61,v54,v16,v70,v42,v39,v13,v62,v69,v2,v86,v22,v52,v73,v57,v92,v66,v84,v99,v53,v59,v11,v33,v3,v82,v10,v100,v64,v87,v44,v9,v17,v8,v36,v55,v25,v94,v103,v15,v97,v60,v50,v51,v49,v12,v14,v101,v1,v83,v96,v68,v19,v21,v80,v72,v47,v5,v46,v63
v11,v6,v16,v50,v96,v18,v56,v93,v68,v62,v59,v97,v48,v95,v84,v190,v103,v19,v10,v8,v26,v71,v41,v63,v22,v58,v87,v70,v88,v23,v24,v32,v49,v20,v36,v51,v47,v55,v46,v5,v39,v33,v9,v7,v80,v99,v4,v14,v65,v73,v102,v82,v92,v21,v83,v37,v3,v53,v13,v15,v38,v64,v86,v44,v89,v67,v52,v45,v2,v54,v94,v60,v100,v69,v101,v25,v61,v12,v72,v42,v17,v40,v1,v57,v85,v79,v66
v56,v38,v44,v9,v4,v70,v67,v92,v45,v83,v51,v86,v61,v73,v7,v33,v13,v100,v16,v6,v2,v190,v52,v68,v82,v97,v88,v55,v95,v50,v59,v80,v1,v20,v62,v49,v58,v64,v54,v41,v71,v23,v46,v40,v89,v96,v65,v19,v21,v103,v10,v26,v63,v32,v17,v66,v8,v72,v14,v94,v37,v57,v99,v24,v47,v53,v25,v18,v101,v48,v22,v87,v42,v36,v12,v93,v39,v11,v102,v79,v3,v15,v69,v5,v60,v85,v84
v85,v101,v22,v39,v37,v14,v3,v49,v79,v190,v80,v70,v55,v23,v99,v62,v38,v51,v57,v66,v33,v18,v12,v52,v83,v47,v8,v15,v41,v17,v46,v19,v60,v6,v92,v5,v21,v100,v88,v25,v64,v61,v20,v96,v48,v40,v1,v65,v44,v73,v71,v50,v63,v26,v84,v32,v11,v67,v4,v89,v95,v2,v24,v59,v86,v97,v9,v94,v54,v58,v72,v13,v16,v87,v68,v53,v45,v103,v102,v93,v56,v7,v10,v36,v42,v69,v82
